Estación_Invierno,Estación_Otoño,Estación_Primavera,Estación_Verano,Madrid_weather_id_Atmosphere,Madrid_weather_id_Clear,Madrid_weather_id_Drizzle,Madrid_weather_id_Other,Madrid_weather_id_Rain,Madrid_weather_id_Thunderstorm,Barcelona_weather_id_Atmosphere,Barcelona_weather_id_Clear,Barcelona_weather_id_Drizzle,Barcelona_weather_id_Other,Barcelona_weather_id_Rain,Barcelona_weather_id_Thunderstorm,Seville_weather_id_Atmosphere,Seville_weather_id_Clear,Seville_weather_id_Clouds,Seville_weather_id_Drizzle,Seville_weather_id_Other,Seville_weather_id_Rain,Seville_weather_id_Thunderstorm,Bilbao_weather_id_Atmosphere,Bilbao_weather_id_Clear,Bilbao_weather_id_Clouds,Bilbao_weather_id_Drizzle,Bilbao_weather_id_Other,Bilbao_weather_id_Rain,Bilbao_weather_id_Thunderstorm,Madrid_wind_speed,Bilbao_rain_1h,Seville_pressure,Valencia_wind_deg,Valencia_wind_speed,Seville_humidity,Bilbao_clouds_all,Bilbao_wind_speed,Seville_clouds_all,Bilbao_wind_deg,Barcelona_wind_speed,Barcelona_wind_deg,Seville_wind_speed,Barcelona_rain_1h,Seville_rain_1h,Bilbao_snow_3h,Barcelona_pressure,Seville_rain_3h,Madrid_rain_1h,Barcelona_rain_3h,Valencia_snow_3h,Bilbao_pressure,Valencia_pressure,Seville_temp_max,Valencia_humidity,load_shortfall_3h
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.3333333333,0.0,1017.0,6.000000000000001,4.0,54.3333333333,33.3333333333,3.3333333333,0.0,232.0,4.3333333333,203.3333333333,2.0,0.1,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,1015.3333333333,1014.0,315.15,53.0,8987.6666666667
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0.0,1017.0,8.0,8.6666666667,31.0,33.3333333333,3.3333333333,0.0,216.6666666667,6.0,206.6666666667,1.3333333333,0.3,0.0,0.0,1012.6666666667002,0.0,0.0,0.0,0.0,1015.6666666667,1013.3333333333,316.15,19.3333333333,7973.333333333299
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.0,0.4,1014.0,9.0,9.6666666667,16.6666666667,51.6666666667,6.0,0.0,320.0,6.0,190.0,1.6666666667,1.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,1016.6666666666999,1012.3333333333,313.15,11.0,6319.3333333333
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.6666666667,0.0,1012.0,9.0,8.3333333333,16.0,75.0,7.6666666667,0.0,310.0,2.6666666667,140.0,3.3333333333,0.4,0.0,0.0,1011.0000000000001,0.0,0.0,0.0,0.0,1017.0,1011.3333333333,309.4833333333,16.0,6053.3333333333
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.3333333333,0.0,1012.0,9.0,5.0,18.3333333333,75.0,5.6666666667,0.0,313.3333333333,2.0,236.6666666667,4.0,0.0,0.0,0.0,1011.3333333333001,0.0,0.0,0.0,0.0,1017.6666666667,1011.9999999999999,308.15,25.0,9667.6666666667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,1014.0,6.999999999999999,2.3333333333,26.666666666699996,75.0,3.6666666667,0.0,294.6666666667,3.3333333333,66.6666666667,3.6666666667,0.0,0.0,0.0,1012.3333333333,0.0,0.0,0.0,0.0,1018.3333333333,1013.0000000000001,307.8166666667,22.0,12110.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.2,1014.0,6.999999999999999,2.3333333333,48.6666666667,75.0,3.6666666667,0.0,294.3333333333,1.3333333333,220.0,1.6666666667,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,1018.6666666667002,1013.0000000000001,306.15,33.6666666667,8055.0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.3333333333,0.1,1012.9999999999999,9.0,2.3333333333,55.33333333329999,75.0,4.6666666667,0.0,303.3333333333,2.0,326.6666666667,1.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,1018.0,1013.3333333333,308.15,43.0,5498.3333333333
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.3333333333,0.1,1015.0,6.999999999999999,1.0,54.6666666667,63.3333333333,5.3333333333,0.0,293.3333333333,3.6666666667,310.0,1.6666666667,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,1018.6666666667002,1014.3333333333001,313.15,36.6666666667,10580.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.3333333333,0.0,1014.0,3.0,3.0,37.3333333333,51.6666666667,5.3333333333,0.0,303.3333333333,5.3333333333,200.0,0.6666666667,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,1019.0,1014.3333333333001,315.15,30.000000000000004,12843.999999999996
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.3333333333,0.0,1012.0,5.000000000000001,5.3333333333,25.3333333333,40.0,6.666666666699999,0.0,323.3333333333,7.333333333300001,186.6666666667,1.6666666667,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,1019.0,1013.3333333333,312.4833333333,42.3333333333,12158.6666666667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.0,1008.0,5.000000000000001,4.6666666667,28.3333333333,40.0,6.0,0.0,333.3333333333,5.6666666667,176.6666666667,6.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,1018.0,1013.0000000000001,308.4833333333,51.00000000000001,10991.6666666667
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6666666667,0.0,1008.0,3.0,2.3333333333,48.0,63.3333333333,4.6666666667,0.0,316.6666666667,5.3333333333,100.0,4.6666666667,0.0,0.0,0.0,1013.3333333333,0.0,0.0,0.0,0.0,1018.0,1013.3333333333,307.15,57.3333333333,11611.3333333333
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333,0.0,1008.0,4.0,1.0,70.6666666667,75.0,2.0,0.0,313.3333333333,2.6666666667,93.3333333333,0.3333333333,0.0,0.0,0.0,1013.6666666667,0.0,0.0,0.0,0.0,1018.6666666667002,1012.6666666667,303.4833333333,60.33333333329999,10953.333333333301
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.3333333333,0.0,1008.0,5.000000000000001,1.3333333333,72.3333333333,63.3333333333,0.3333333333,0.0,0.0,2.3333333333,123.3333333333,0.6666666667,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,1017.0,1012.6666666667,306.8166666667,61.66666666670001,8583.0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,1008.0,3.0,4.0,55.0,75.0,0.6666666667,0.0,200.0,2.3333333333,226.6666666667,2.0,0.0,0.0,0.0,1013.3333333333,0.0,0.0,0.0,0.0,1017.0,1013.3333333333,312.4833333333,60.33333333329999,8026.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0.2,1008.0,3.0,3.3333333333,34.6666666667,75.0,2.0,0.0,293.3333333333,1.3333333333,70.0,1.0,0.0,0.0,0.0,1013.6666666667,0.0,0.0,0.0,0.0,1018.0,1014.0,317.4833333333,53.6666666667,9264.6666666667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.6666666666999999,0.0,1005.0,2.0,2.6666666667,37.6666666667,40.0,3.3333333333,0.0,336.6666666667,3.6666666667,136.6666666667,7.3333333333,4.4,0.0,0.0,1012.6666666667002,0.0,0.0,0.0,0.0,1017.0,1013.0000000000001,308.8166666667,56.66666666670002,6566.666666666701
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6666666667,0.0,1006.0,3.0,1.3333333333,51.0,33.3333333333,1.0,0.0,9.0,3.3333333333,230.0,5.0,9.0,0.0,0.0,1014.3333333333,0.0,0.0,0.0,0.0,1017.6666666667,1013.6666666667,307.4833333333,60.33333333329999,7980.666666666699
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.6666666666999999,0.0,1008.0,1.0,0.6666666667,58.66666666670001,13.3333333333,0.3333333333,0.0,40.0,3.6666666667,323.3333333333,3.3333333333,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,1018.0,1015.0,305.8166666667,73.0,11505.0
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1006.0,4.0,1.0,70.6666666667,20.0,1.3333333333,0.0,146.6666666667,4.6666666667,326.6666666667,1.3333333333,0.1,0.0,0.0,1013.6666666667,0.0,0.0,0.0,0.0,1015.0,1014.0,307.4833333333,84.3333333333,8447.3333333333
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666667,0.0,1006.9999999999999,6.999999999999999,1.0,62.99999999999999,0.0,2.3333333333,0.0,143.3333333333,4.6666666667,323.3333333333,1.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,1015.0,1014.0,312.8166666667,56.00000000000001,8497.999999999998
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.6666666666999999,0.0,1008.0,3.0,1.0,41.6666666667,0.0,2.3333333333,0.0,80.0,2.0,176.6666666667,1.6666666667,0.0,0.0,0.0,1013.3333333333,0.0,0.0,0.0,0.0,1014.0,1014.0,316.15,42.0,8816.6666666667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0,0.0,1005.0,5.000000000000001,5.0,35.00000000000001,0.0,1.6666666667,20.0,56.6666666667,3.6666666667,166.6666666667,3.3333333333,0.0,0.0,0.0,1012.3333333333,0.0,0.0,0.0,0.0,1013.0,1012.3333333333,315.15,53.3333333333,8978.6666666667
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.6666666667,0.0,1003.0,5.000000000000001,3.6666666667,38.00000000000001,0.0,3.6666666667,13.333333333300002,300.0,6.0,216.6666666667,6.3333333333,0.0,0.0,0.0,1011.3333333333001,0.0,0.0,0.0,0.0,1014.0,1011.0,309.15,60.000000000000014,8161.6666666667
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.3333333333,0.0,1003.9999999999999,2.0,3.0,53.0,26.6666666667,1.3333333333,0.0,229.00000000000003,4.3333333333,236.6666666667,5.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,1015.6666666667,1011.0,307.4833333333,66.6666666667,8917.666666666702
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.6666666667,0.3,1005.0,1.0,1.6666666666999999,70.0,45.0,1.0,0.0,325.6666666667,1.0,110.0,3.0,0.0,0.0,0.0,1012.3333333333,0.0,0.0,0.0,0.0,1017.0,1011.6666666667,307.15,69.00000000000001,10871.6666666667
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.3333333333,0.1,1005.0,5.000000000000001,1.3333333333,75.6666666667,75.3333333333,0.3333333333,0.0,0.0,2.6666666667,330.0,1.3333333333,4.0,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,1016.6666666666999,1011.0,306.15,70.33333333330002,10003.6666666667
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.3333333333,0.1,1003.9999999999999,4.0,0.6666666667,82.6666666667,52.0,0.6666666667,0.0,7.000000000000001,1.3333333333,220.0,1.3333333333,5.3,0.0,0.0,1011.6666666667,0.0,0.0,0.0,0.0,1016.0,1010.3333333332998,307.4833333333,84.6666666667,8849.6666666667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1005.0,10.000000000000002,1.0,68.0,26.6666666667,1.0,20.0,30.0,4.6666666667,170.0,0.6666666667,0.0,0.0,0.0,1012.3333333333,0.0,0.0,0.0,0.0,1016.0,1010.6666666666999,313.15,80.0,13138.333333333301
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.6666666666999999,0.0,1005.0,3.0,4.0,45.99999999999999,33.3333333333,1.0,26.6666666667,5.6666666667,6.0,80.0,0.6666666667,0.3,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,1016.6666666666999,1011.0,316.8166666667,66.33333333330002,14613.333333333298
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0.0,1003.0,2.0,7.6666666667,37.3333333333,40.0,2.6666666667,33.3333333333,326.6666666667,4.6666666667,96.66666666669998,2.3333333333,0.0,0.0,0.0,1013.3333333333,0.0,0.0,0.0,0.0,1016.0,1011.0,312.8166666667,65.0,13961.6666666667
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0.0,1002.0,2.0,5.3333333333,36.66666666670001,40.0,4.0,6.666666666699999,130.0,2.6666666667,110.0,5.6666666667,0.1,0.0,0.0,1012.0,0.0,0.0,0.0,0.0,1016.0,1011.0,308.15,73.66666666670001,12353.6666666667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6666666667,0.0,1002.0,1.0,2.3333333333,59.3333333333,26.6666666667,0.6666666667,0.0,7.000000000000001,3.0,80.0,6.0,0.0,0.0,0.0,1012.6666666667002,0.0,0.0,0.0,0.0,1016.3333333333,1011.3333333333,307.15,74.6666666667,11467.666666666699
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.3333333333,0.0,1003.9999999999999,1.0,1.6666666666999999,72.6666666667,20.0,0.3333333333,0.0,120.3333333333,3.0,73.3333333333,3.3333333333,0.0,0.0,0.0,1013.6666666667,0.0,0.0,0.0,0.0,1017.3333333333,1011.9999999999999,305.8166666667,69.00000000000001,13288.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.0,1003.0,4.0,0.6666666667,82.3333333333,26.6666666667,0.0,0.0,97.66666666669998,3.0,170.0,1.6666666667,4.3,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,1017.0,1011.3333333333,304.15,70.33333333330002,10148.0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.3333333333,0.0,1003.0,1.0,1.0,82.0,75.0,1.0,0.0,0.0,4.0,53.3333333333,1.3333333333,1.6,0.0,0.0,1013.3333333333,0.0,0.0,0.0,0.0,1016.0,1011.0,306.15,73.33333333330002,8112.6666666667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.3333333333,0.0,1003.9999999999999,5.000000000000001,3.3333333333,77.6666666667,75.0,0.6666666667,20.0,0.0,2.6666666667,40.0,1.0,0.7,0.0,0.0,1014.6666666667,0.0,0.0,0.0,0.0,1016.6666666666999,1011.9999999999999,312.15,79.66666666670001,12291.6666666667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.3333333333,0.0,1005.0,2.0,6.3333333333,55.33333333329999,63.3333333333,1.0,6.666666666699999,56.6666666667,3.0,20.0,2.0,0.2,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,1017.0,1013.0000000000001,315.8166666667,65.0,13891.666666666697
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.6666666666999999,0.0,1003.0,3.0,6.0,35.3333333333,51.6666666667,3.3333333333,0.0,6.6666666667,2.3333333333,96.66666666669998,2.3333333333,0.1,0.0,0.0,1015.3333333333,0.0,0.0,0.0,0.0,1017.0,1013.0000000000001,311.4833333333,63.6666666667,13772.333333333296
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6666666667,0.0,1003.0,2.0,7.6666666667,39.0,26.6666666667,2.6666666667,0.0,233.3333333333,1.0,73.3333333333,5.6666666667,0.0,0.0,0.0,1014.3333333333,0.0,0.0,0.0,0.0,1018.0,1013.0000000000001,308.8166666667,73.0,12373.333333333301
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.6666666667,0.0,1003.9999999999999,2.0,4.6666666667,57.3333333333,20.0,1.0,0.0,24.3333333333,1.0,40.0,5.3333333333,0.1,0.0,0.0,1015.6666666667,0.0,0.0,0.0,0.0,1019.0,1015.0,308.15,76.33333333330002,11850.6666666667
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0.0,1006.0,1.0,1.3333333333,75.6666666667,33.3333333333,0.3333333333,0.0,17.6666666667,2.0,326.6666666667,4.0,0.1,0.0,0.0,1017.0,0.0,0.0,0.0,0.0,1020.6666666667,1016.0000000000001,307.15,73.0,12975.333333333298
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.6666666667,0.0,1006.9999999999999,6.999999999999999,1.3333333333,77.3333333333,56.6666666667,0.3333333333,0.0,115.3333333333,3.0,320.0,2.3333333333,0.0,0.0,0.0,1017.0,0.0,0.0,0.0,0.0,1020.6666666667,1016.0000000000001,306.15,74.6666666667,8371.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3333333333,0.0,1008.0,1.0,2.6666666667,84.0,13.3333333333,0.3333333333,56.6666666667,36.6666666667,4.0,330.0,0.3333333333,0.0,0.0,0.0,1017.0,0.0,0.0,0.0,0.0,1020.0,1016.3333333333,306.4833333333,73.33333333330002,7358.3333333333
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.3333333333,0.0,1000.9999999999999,1.0,2.3333333333,35.6666666667,26.6666666667,1.0,0.0,71.6666666667,3.0,323.3333333333,5.3333333333,0.0,0.0,0.0,1017.6666666666999,0.0,0.0,0.0,0.0,1020.6666666667,1017.6666666667002,311.4833333333,65.0,12499.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1003.0,2.0,3.6666666667,36.0,40.0,0.0,0.0,0.0,3.3333333333,183.3333333333,1.3333333333,0.0,0.0,0.0,1018.3333333333001,0.0,0.0,0.0,0.0,1020.6666666667,1018.9999999999999,314.8166666667,63.6666666667,14086.000000000004
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6666666667,0.0,1000.9999999999999,3.0,3.6666666667,27.3333333333,33.3333333333,3.0,0.0,26.6666666667,5.3333333333,203.3333333333,2.6666666667,0.0,0.0,0.0,1018.0000000000001,0.0,0.0,0.0,0.0,1020.0,1018.0,314.4833333333,61.0,13752.999999999996
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.6666666666999999,0.0,1000.9999999999999,3.0,4.0,27.3333333333,0.0,2.6666666667,0.0,230.0,5.6666666667,210.0,2.3333333333,0.0,0.0,0.0,1017.6666666666999,0.0,0.0,0.0,0.0,1019.6666666667,1017.0,312.8166666667,66.33333333330002,13093.333333333301
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1000.9999999999999,3.0,3.3333333333,31.333333333300008,0.0,1.0,0.0,100.0,3.0,233.33333333329998,2.6666666667,0.0,0.0,0.0,1018.3333333333001,0.0,0.0,0.0,0.0,1021.0,1018.0,310.8166666667,74.0,13950.3333333333
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1000.9999999999999,1.0,1.3333333333,42.0,0.0,0.6666666667,0.0,47.0,1.3333333333,230.0,2.6666666667,0.0,0.0,0.0,1019.6666666667002,0.0,0.0,0.0,0.0,1022.6666666667,1019.6666666667,308.15,74.0,14619.333333333298
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.6666666666999999,0.0,1000.9999999999999,4.0,1.0,40.3333333333,0.0,0.3333333333,0.0,151.3333333333,2.0,320.0,5.0,0.0,0.0,0.0,1020.6666666667,0.0,0.0,0.0,0.0,1022.9999999999999,1020.0,306.8166666667,78.00000000000001,11043.0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,1000.9999999999999,6.999999999999999,1.0,45.3333333333,0.0,0.3333333333,0.0,0.0,3.6666666667,326.6666666667,6.0,0.0,0.0,0.0,1020.3333333333,0.0,0.0,0.0,0.0,1022.0,1020.0,307.4833333333,76.33333333330002,9915.6666666667
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666667,0.0,1012.9999999999999,3.0,0.3333333333,52.333333333300004,0.0,2.0,0.0,150.0,3.3333333333,323.3333333333,1.3333333333,0.0,0.0,0.0,1021.0,0.0,0.0,0.0,0.0,1022.0,1021.0,311.4833333333,70.66666666670001,13115.0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.3333333333,0.0,1003.9999999999999,1.0,1.3333333333,29.3333333333,0.0,1.0,0.0,43.3333333333,3.3333333333,166.6666666667,1.3333333333,0.0,0.0,0.0,1021.0,0.0,0.0,0.0,0.0,1021.3333333333,1021.0,315.4833333333,59.333333333300004,14254.6666666667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.3333333333,0.0,1000.9999999999999,5.000000000000001,4.6666666667,27.6666666667,0.0,3.3333333333,0.0,200.0,5.0,186.6666666667,4.0,0.0,0.0,0.0,1020.6666666667,0.0,0.0,0.0,0.0,1020.3333333333,1020.0,313.8166666667,58.0,13966.0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,1009.9999999999999,4.0,5.0,34.3333333333,0.0,5.0,6.666666666699999,303.3333333333,5.0,203.3333333333,4.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,1019.6666666667,1018.9999999999999,310.4833333333,59.66666666670002,13785.3333333333
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.3333333333,0.0,1012.0,4.0,2.6666666667,59.6666666667,0.0,1.3333333333,0.0,100.0,4.3333333333,216.6666666667,4.3333333333,0.0,0.0,0.0,1020.3333333333,0.0,0.0,0.0,0.0,1020.3333333333,1020.3333333332998,310.15,66.33333333330002,14383.000000000002
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1000.9999999999999,1.0,1.0,44.333333333300004,0.0,0.3333333333,0.0,89.0,3.0,243.3333333333,2.0,0.0,0.0,0.0,1021.0,0.0,0.0,0.0,0.0,1021.6666666667,1021.0,309.4833333333,75.33333333330002,14803.666666666699
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.6666666666999999,0.0,1000.9999999999999,10.000000000000002,1.0,37.0,0.0,0.3333333333,0.0,156.0,2.0,320.0,4.3333333333,0.0,0.0,0.0,1021.0,0.0,0.0,0.0,0.0,1022.0,1020.6666666666999,307.4833333333,79.66666666670001,12070.333333333301
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6666666667,0.0,1005.0,6.999999999999999,1.3333333333,63.333333333300004,0.0,0.6666666667,4.0,94.6666666667,1.3333333333,323.3333333333,2.3333333333,0.0,0.0,0.0,1020.3333333333,0.0,0.0,0.0,0.0,1019.3333333333,1020.3333333332998,307.8166666667,84.6666666667,10727.3333333333
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666667,0.0,1015.0,1.0,0.6666666667,62.6666666667,0.0,0.0,0.0,0.0,2.0,180.0,0.6666666667,0.0,0.0,0.0,1020.6666666667,0.0,0.0,0.0,0.0,1019.0,1021.0,311.8166666667,72.33333333330002,13775.333333333298
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.6666666667,0.0,1014.0,1.0,1.3333333333,42.0,0.0,1.3333333333,0.0,96.6666666667,5.6666666667,203.3333333333,1.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,1018.3333333333,1020.0,315.4833333333,57.3333333333,15524.333333333301
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.6666666667,0.0,1011.0,5.000000000000001,5.6666666667,31.6666666667,0.0,4.6666666667,0.0,313.3333333333,6.3333333333,203.3333333333,2.6666666667,0.0,0.0,0.0,1019.0,0.0,0.0,0.0,0.0,1017.6666666667,1018.6666666667,315.8166666667,55.0,14967.3333333333
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.3333333333,0.0,1003.0,3.0,4.6666666667,40.6666666667,63.3333333333,4.6666666667,13.333333333300002,323.3333333333,5.0,210.0,5.0,1.3,0.0,0.0,1018.6666666667,0.0,0.0,0.0,0.0,1017.3333333333,1018.0,313.4833333333,58.0,14286.000000000004
